observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207189221,-4.1646294761,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209066667,-4.164205,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207013448,-4.1646267396,Magallana gigas,Pacific Oyster,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2209033333,-4.164675,Pisidia longicornis,Long-clawed Porcelain Crab,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2206611111,-4.1649111111,Polycera,,Mollusca
2025-02-12,research,"Anglesey AONB, Menai Bridge, Wales, GB",53.2213631767,-4.1668314786,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2206583333,-4.1647555556,Metridium senile,Plumose Anemone,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2206583333,-4.1647555556,Austrominius modestus,Beaked Barnacle,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207055556,-4.1647166667,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207055556,-4.1647166667,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,needs_id,"Menai Strait, Wales, GB",53.221068879,-4.1632834006,Porifera,Sponges,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.220675,-4.1648944444,Onchidoris bilamellata,barnacle-eating dorid,Mollusca
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2206850175,-4.1645927947,Littorina,,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208215175,-4.164607852,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207111689,-4.1645742394,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,research,"Anglesey, Menai Bridge, Wales, GB",53.2209336175,-4.1642638461,Ophiocomina nigra,Black Brittle-star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2211416667,-4.1651033333,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2207768818,-4.1644814612,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,research,"Anglesey, Wales, GB",53.2215641,-4.1637421,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2208333333,-4.1645016667,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,needs_id,"Menai Bridge LL59 5HE, UK",53.2215825,-4.1636945,Anthozoa,Sea Anemones and Corals,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208386986,-4.1642096764,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.220675,-4.1648944444,Onchidoris bilamellata,barnacle-eating dorid,Mollusca
2025-02-12,research,"Menai Bridge, UK",53.2207444444,-4.1645527778,Botryllus schlosseri,Star Tunicate,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207,-4.1646888889,Pisidia longicornis,Long-clawed Porcelain Crab,Animalia
2025-02-12,needs_id,United Kingdom,53.2212325811,-4.1645955294,Gastropoda,Gastropods,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207,-4.1646888889,Ostrea edulis,Native oyster,Mollusca
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209283333,-4.1643366667,Laminaria digitata,Oarweed,Chromista
2025-02-12,research,"Menai Bridge, UK",53.2207444444,-4.1645527778,Onchidoris bilamellata,barnacle-eating dorid,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2212287671,-4.1645680368,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,research,"Menai Strait, Wales, GB",53.2204391845,-4.1640402404,Membranipora membranacea,kelp lace bryozoan,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208884661,-4.16446793,Patella vulgata,Common European Limpet,Mollusca
2025-02-12,research,"Menai Bridge, UK",53.2207444444,-4.1646388889,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-02-12,research,"Menai Bridge, UK",53.2207444444,-4.1646388889,Botryllus schlosseri,Star Tunicate,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207222222,-4.1647138889,Cancer pagurus,Edible Crab,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.22065,-4.1647444444,Palaemon elegans,Rockpool Prawn,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2219466,-4.1637036,Magallana gigas,Pacific Oyster,Mollusca
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2208523859,-4.1643472435,Actiniaria,Sea Anemones,Animalia
2025-02-12,needs_id,"Menai Bridge, UK",53.2205116667,-4.1642516667,Halichondria,,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2207483333,-4.1645433333,Perforatus perforatus,Perforated Barnacle,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.220825,-4.1643471667,Metridium senile,Plumose Anemone,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2207016667,-4.1644733333,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2206472222,-4.1647472222,Palaemon elegans,Rockpool Prawn,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208416667,-4.1647694444,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208888889,-4.16465,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-02-12,needs_id,"Menai Bridge LL59 5HE, UK",53.2216846,-4.1635361,Patellogastropoda,True Limpets,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207374321,-4.1644976847,Carcinus maenas,European Green Crab,Animalia
2025-02-12,needs_id,"Menai Bridge, UK",53.2205216667,-4.1641616667,Macropodia,,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208416667,-4.1647694444,Asterias rubens,Common Sea Star,Animalia
2025-02-12,research,"Menai Strait, Wales, GB",53.2206583333,-4.1647611667,Asterias rubens,Common Sea Star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208888889,-4.16465,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2210222222,-4.1648111111,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2208805556,-4.1645916667,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2208805556,-4.1645916667,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2208805556,-4.1645916667,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2208277859,-4.164481664,Actiniaria,Sea Anemones,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2208805556,-4.1645916667,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2208805556,-4.1645916667,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,needs_id,"Menai Bridge LL59 5HE, UK",53.2214222789,-4.1635263339,Fucus,vesicled rockweeds,Chromista
2025-02-12,needs_id,"Menai Strait, Wales, GB",53.2204446918,-4.1641705633,Eualus cranchii,,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208916667,-4.1646916667,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208916667,-4.1646916667,Polititapes rhomboides,Banded Venus,Mollusca
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.220875,-4.164675,Polynoidae,Scaleworms,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2207934235,-4.1644598351,Hiatella arctica,Arctic Hiatella,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207104852,-4.1647181215,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,research,"Menai Strait, Wales, GB",53.2206947105,-4.1648235019,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208666667,-4.1646722222,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208666667,-4.1646722222,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207314207,-4.1645256396,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Strait, Wales, GB",53.2206095875,-4.1648495647,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2208671656,-4.1642339558,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208666667,-4.1646722222,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208583333,-4.1647305556,Acanthodoris pilosa,Hairy Spiny Dorid,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208576719,-4.1642303672,Patella,Patella Limpets,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2209033333,-4.1642528333,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208527778,-4.1647333333,Acanthodoris pilosa,Hairy Spiny Dorid,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208694444,-4.1647111111,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2208388024,-4.1648840264,Hymeniacidon,,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209416667,-4.1646861111,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209055556,-4.1642833333,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2208944444,-4.164625,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2209138889,-4.1645666667,Mimachlamys varia,Variegated Scallop,Mollusca
2025-02-12,research,"Menai Bridge, UK",53.2209138889,-4.1645666667,Corella eumyota,Orange-tipped Sea Squirt,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2208680196,-4.1642152073,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-02-12,research,"Anglesey, Wales, GB",53.220795,-4.1642888333,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2208366667,-4.16405,Actinopterygii,Ray-finned Fishes,Actinopterygii
2025-02-12,needs_id,"Menai Bridge LL59 5HE, UK",53.2213289356,-4.1637140885,Porifera,Sponges,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209316667,-4.164895,Littorina,,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2216242207,-4.1640674695,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-12,research,"Menai Bridge LL59 5HE, UK",53.2213470021,-4.1637144238,Cancer pagurus,Edible Crab,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2207927786,-4.1650640915,Haliclona oculata,Mermaid's Glove,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2212590786,-4.1636037827,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-02-12,needs_id,"Anglesey, Wales, GB",53.2213205046,-4.163515605,Phaeophyceae,brown algae,Chromista
2025-02-12,needs_id,"Menai Strait, Wales, GB",53.2206730993,-4.1648560753,Ophiopholis aculeata,Daisy Brittle Star,Animalia
2025-02-12,research,"Menai Bridge LL59 5HE, UK",53.2216555556,-4.1635805556,Okenia nodosa,Angular Seaslug,Mollusca
2025-02-12,research,"Anglesey, Wales, GB",53.2207257,-4.1647828997,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.220851,-4.1643752,Metridium,Plumose Anemones,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207707832,-4.1646120458,Janolus hyalinus,,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.220825,-4.1652195,Taurulus bubalis,Longspined Bullhead,Actinopterygii
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208133333,-4.1650555,Cancer pagurus,Edible Crab,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.220755,-4.16505,Laminariaceae,,Chromista
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.22078,-4.1651945,Ostrea edulis,Native oyster,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207966667,-4.1651528333,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207866667,-4.1651555,Urticina felina,Dahlia Anemone,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2207866667,-4.1651583333,Ostrea edulis,Native oyster,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207866667,-4.1651555,Asterina gibbosa,Cushion Star,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2207916667,-4.165175,Polynoidae,Scaleworms,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208116667,-4.1652333333,Steromphala cineraria,Grey Topshell,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207716667,-4.1652278333,Asterias rubens,Common Sea Star,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207616667,-4.1652221667,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2207616667,-4.1652278333,Psammechinus miliaris,Green Sea Urchin,Animalia
2025-02-12,needs_id,"Menai Strait, Anglesey, Wales, GB",53.220725,-4.1648028333,Macropodia rostrata,Long-legged Spider Crab,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2209383333,-4.1645805,Edmundsella pedata,Pink Coryphella,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2206333333,-4.1647333333,Botrylloides diegensis,San Diego Sea Squirt,Animalia
2025-02-12,research,"Menai Strait, Wales, GB",53.2206833333,-4.1647778333,Necora puber,Velvet Swimming Crab,Animalia
2025-02-12,research,"Menai Strait, Anglesey, Wales, GB",53.22073,-4.1648028333,Onchidoris bilamellata,barnacle-eating dorid,Mollusca
2025-02-12,research,"Menai Strait, Wales, GB",53.22072,-4.1647916667,Mimachlamys varia,Variegated Scallop,Mollusca
2025-02-12,research,"Menai Strait, Wales, GB",53.220705,-4.1648111667,Botryllus schlosseri,Star Tunicate,Animalia
2025-02-12,needs_id,"Menai Strait, Wales, GB",53.220695,-4.1647916667,Ascidiacea,Sea Squirts,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.22073,-4.1647083333,Onchidoris bilamellata,barnacle-eating dorid,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208283333,-4.1647083333,Cancer pagurus,Edible Crab,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.220795,-4.1652888333,Pomatoschistus flavescens,Two-spotted Goby,Actinopterygii
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.22075,-4.1653055,Polynoidae,Scaleworms,Animalia
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.22078,-4.1652861667,Palaemon serratus,Common Prawn,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2208216667,-4.1655721667,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-12,needs_id,"Menai Bridge LL59 5HE, UK",53.2214202715,-4.1635145992,Anthozoa,Sea Anemones and Corals,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2211256115,-4.1647050047,Galathea squamifera,Black Squat Lobster,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2209043885,-4.1650542762,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2210747882,-4.164709725,Eulalia clavigera,Emerald green paddle worm,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2210138889,-4.1691277778,Buccinum undatum,Common Whelk,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2223888889,-4.1646888889,Trivia monacha,European cowrie,Mollusca
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2211206475,-4.1647304997,Venerupis corrugata,Pullet Carpet Shell,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2210027778,-4.1645472222,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,needs_id,"Menai Bridge, UK",53.2218833333,-4.1632333333,Nudibranchia,Nudibranchs,Mollusca
2025-02-12,needs_id,"Menai Strait, Menai Bridge, Wales, GB",53.2211224311,-4.1646617242,Haliclona cinerea,,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209861111,-4.1643833333,Polynoidae,Scaleworms,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2209557685,-4.1649836023,Carcinus maenas,European Green Crab,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2223888889,-4.1646888889,Botryllus schlosseri,Star Tunicate,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.220975,-4.1646111111,Steromphala cineraria,Grey Topshell,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.220975,-4.1646111111,Botryllus schlosseri,Star Tunicate,Animalia
2025-02-12,research,"Menai Strait, Menai Bridge, Wales, GB",53.2210517928,-4.1645686927,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2206166667,-4.1648333333,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.221025,-4.1644833333,Asterias rubens,Common Sea Star,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.221025,-4.1644833333,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2210472222,-4.1645611111,Harmothoe,,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209222222,-4.1645333333,Tubularia indivisa,Oaten Pipes Hydroid,Animalia
2025-02-12,research,"Menai Bridge, UK",53.2224611111,-4.1625916667,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209138889,-4.1644722222,Nudibranchia,Nudibranchs,Mollusca
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209444444,-4.1645583333,Polynoidae,Scaleworms,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209888889,-4.1648694444,Aequipecten opercularis,Queen scallop,Mollusca
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2209444444,-4.1645583333,Taurulus bubalis,Longspined Bullhead,Actinopterygii
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207527778,-4.1647694444,Lipophrys pholis,Shanny,Actinopterygii
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207027778,-4.164725,Eulalia clavigera,Emerald green paddle worm,Animalia
2025-02-12,needs_id,"Menai Bridge LL59 5HE, UK",53.2215805556,-4.1637,Anomia ephippium,,Mollusca
2025-02-12,needs_id,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207972222,-4.164875,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-02-12,research,"Menai Suspension Bridge, Menai Bridge LL59 5HG, UK",53.2207972222,-4.164875,Fucus serratus,Saw Wrack,Chromista
