observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3329261213,-2.7775386336,Fucus spiralis,Spiral Wrack,Chromista
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33307027,-2.77640093,Patella vulgata,Common European Limpet,Mollusca
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33307294,-2.77611348,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3329708491,-2.7766051885,Cladostephus spongiosus,Hairy Sand Weed,Chromista
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33305163,-2.77608891,Laminaria digitata,Oarweed,Chromista
2025-05-20,research,"St Andrews KY16, UK",56.3338956,-2.7802554,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33294264,-2.77599268,Laminaria digitata,Oarweed,Chromista
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33312129,-2.77564849,Polysiphonia,,Plantae
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33293315,-2.77581076,Fucus serratus,Saw Wrack,Chromista
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33292951,-2.77582059,Plocamium cartilagineum,Sea Comb,Plantae
2025-05-20,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.3331563097,-2.7759353377,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3333537491,-2.7755385484,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3327801434,-2.7758206508,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-05-20,research,"St. Andrews, Scotland, GB",56.3330295778,-2.7765239177,Carcinus maenas,European Green Crab,Animalia
2025-05-20,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.333548132,-2.7753558248,Arenicola,,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33349967,-2.77546976,Arenicola marina,Blow Lugworm,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33298407,-2.77526046,Laminaria hyperborea,Sea Rods,Chromista
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33350079,-2.77547095,Desmarestia aculeata,Witch's hair,Chromista
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33298446,-2.77549452,Laminaria digitata,Oarweed,Chromista
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3334107026,-2.7754462186,Cancer pagurus,Edible Crab,Animalia
2025-05-20,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.3330390464,-2.7761093545,Heterotremata,Heterotrematan Crabs,Animalia
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3330123094,-2.7755819488,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3332311147,-2.7748754475,Halidrys siliquosa,Sea-oak,Chromista
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33331442,-2.77531372,Anomia achaeus,,Mollusca
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3332327437,-2.7749610562,Corallina officinalis,Common Coralline,Plantae
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.332166,-2.7736887,Carcinus,Green Crabs,Animalia
2025-05-20,needs_id,"Fife, Scotland, GB",56.3328160113,-2.7758681495,Amphipoda,Amphipods,Animalia
2025-05-20,research,"St. Andrews, Scotland, GB",56.3330455075,-2.7765586504,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St. Andrews, Scotland, GB",56.3329924923,-2.7766001411,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St. Andrews, Scotland, GB",56.3331042975,-2.7765380824,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St. Andrews, Scotland, GB",56.3329900909,-2.7766337792,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.333318469,-2.7746151024,Aplysia punctata,Spotted Seahare,Mollusca
2025-05-20,needs_id,"St Andrews KY16 8PX, UK",56.3304484,-2.7719288,Lithothamnion,,Plantae
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33301144,-2.77575105,Rhodothamniella floridula,sand binder,Plantae
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33340804,-2.77523391,Rhodothamniella floridula,sand binder,Plantae
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33339466,-2.77501303,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3333373238,-2.774693761,Halidrys siliquosa,Sea-oak,Chromista
2025-05-20,needs_id,"St. Andrews, Scotland, GB",56.3327961043,-2.7754275966,Buccinum undatum,Common Whelk,Mollusca
2025-05-20,research,"St. Andrews, Scotland, GB",56.3328283333,-2.7758833333,Aplysia punctata,Spotted Seahare,Mollusca
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33303713,-2.77610841,Spirobranchus triqueter,Keeled Tubeworm,Animalia
2025-05-20,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.3329406999,-2.7752612387,Fucophycidae,,Chromista
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3333782205,-2.7746861686,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3334058986,-2.774671814,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3333944444,-2.7749944444,Littorina littorea,Common Periwinkle,Mollusca
2025-05-20,research,"St Andrews KY16, UK",56.3339508,-2.781828,Halidrys siliquosa,Sea-oak,Chromista
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3334082923,-2.7749386987,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-05-20,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.3328110751,-2.7743865269,Patella vulgata,Common European Limpet,Mollusca
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33281281,-2.77411338,Modiolus modiolus,Northern Horse Mussel,Mollusca
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.332836404,-2.7743385022,Aplysia punctata,Spotted Seahare,Mollusca
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33289773,-2.77419137,Gastropoda,Gastropods,Mollusca
2025-05-20,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.332820177,-2.7743203926,Palaemon,Glass Shrimps,Animalia
2025-05-20,research,"Royal Burgh of St Andrews KY16, UK",56.3376505812,-2.7797039598,Littorina littorea,Common Periwinkle,Mollusca
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.3330440259,-2.7773342546,Fucus spiralis,Spiral Wrack,Chromista
2025-05-20,research,"St Andrews KY16 8TU, UK",56.33280949,-2.77423139,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3377009445,-2.7801596001,Littorina saxatilis,Rough Periwinkle,Mollusca
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.3334055556,-2.7749361111,Buccinum undatum,Common Whelk,Mollusca
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3333959757,-2.7755378465,Cancer pagurus,Edible Crab,Animalia
2025-05-20,needs_id,"Fife, Scotland, GB",56.3332425,-2.7822122,Aplysia punctata,Spotted Seahare,Mollusca
2025-05-20,research,"St. Andrews, Scotland, GB",56.3332237071,-2.7748432942,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St. Andrews, Scotland, GB",56.3332505711,-2.7753902972,Aplysia punctata,Spotted Seahare,Mollusca
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3373799932,-2.7799587697,Laminaria hyperborea,Sea Rods,Chromista
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.33289151,-2.7743782,,,
2025-05-20,research,"St. Andrews, Scotland, GB",56.3332001323,-2.7752660815,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3328961243,-2.775890776,Aplysia punctata,Spotted Seahare,Mollusca
2025-05-20,research,"St. Andrews, Scotland, GB",56.3329500865,-2.7758053985,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3372264857,-2.7798504755,Laminaria digitata,Oarweed,Chromista
2025-05-20,research,"St Andrews KY16, UK",56.3373207089,-2.7793941647,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-05-20,needs_id,"St. Andrews, Scotland, GB",56.3331668578,-2.7755063378,Taurulus bubalis,Longspined Bullhead,Actinopterygii
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3342754681,-2.7777798123,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-05-20,needs_id,"St. Andrews, Scotland, GB",56.3332346329,-2.7754200693,Steromphala cineraria,Grey Topshell,Mollusca
2025-05-20,research,"St. Andrews, Scotland, GB",56.3333223028,-2.7753456192,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3329319576,-2.7758708495,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St Andrews KY16 8LH, UK",56.33333829,-2.77888115,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3333702577,-2.7759572848,Mytilus edulis,Blue Mussel,Mollusca
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3331032884,-2.7752836698,Carcinus maenas,European Green Crab,Animalia
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3333114017,-2.7746266411,Littorina littorea,Common Periwinkle,Mollusca
2025-05-20,research,"St Andrews KY16 8TU, UK",56.333264554,-2.7746573269,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3372766637,-2.7795792371,Fucus spiralis,Spiral Wrack,Chromista
2025-05-20,research,"Royal Burgh of St Andrews KY16, UK",56.3372855843,-2.7792164683,Mytilus edulis,Blue Mussel,Mollusca
2025-05-20,research,"St Andrews Bay, St. Andrews, Scotland, GB",56.3328345797,-2.7743583474,Aplysia punctata,Spotted Seahare,Mollusca
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3336538234,-2.7746557072,Patella vulgata,Common European Limpet,Mollusca
2025-05-20,research,"Royal Burgh of St Andrews KY16, UK",56.3336462031,-2.7746369317,Argentina anserina,common silverweed,Plantae
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.333651779,-2.7746392787,Rumex crispus,curled dock,Plantae
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3337012183,-2.7745930105,Phyllodoce,,Animalia
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3337077234,-2.7747670189,Crangon,,Animalia
2025-05-20,needs_id,"St Andrews KY16 8TU, UK",56.3336040123,-2.7749591321,Cochlearia officinalis,common scurvy-grass,Plantae
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3336738966,-2.7749997005,Laminaria digitata,Oarweed,Chromista
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3336685066,-2.7750235051,Delesseria sanguinea,,Plantae
2025-05-20,research,"Royal Burgh of St Andrews KY16, UK",56.3336993597,-2.7747841179,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3336595852,-2.7749725431,Hymenoptera,"Ants, Bees, Wasps, and Sawflies",Insecta
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3336365382,-2.774926275,,,
2025-05-20,research,"Royal Burgh of St Andrews KY16, UK",56.3336541952,-2.7749131992,Saccharina latissima,Sugar Kelp,Chromista
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3336242713,-2.775166668,Polysiphonia,,Plantae
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3336575407,-2.774848491,Fucus serratus,Saw Wrack,Chromista
2025-05-20,research,"Royal Burgh of St Andrews KY16, UK",56.3337058648,-2.7753480524,Littorina littorea,Common Periwinkle,Mollusca
2025-05-20,research,"St Andrews KY16 8TU, UK",56.3336566114,-2.7748491615,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-05-20,needs_id,"Royal Burgh of St Andrews KY16, UK",56.3336222268,-2.7747636661,Phaeophyceae,brown algae,Chromista
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.333024715,-2.7775659951,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.3329445327,-2.7776162535,Serpulidae,Serpulid Tubeworms,Animalia
2025-10-11,needs_id,"St Andrews KY16 8TU, UK",56.3329977728,-2.7766704652,Eucarida,Decapods and Krill,Animalia
2025-10-11,research,"St Andrews KY16 8TU, UK",56.3337112548,-2.7765208483,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3330581226,-2.7775584441,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.333032935,-2.7775915526,Ascophyllum nodosum,Knotted Wrack,Chromista
2025-10-11,research,"Fife, Scotland, GB",56.3330003713,-2.7775203064,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3330157444,-2.7764211268,Codium fragile,Dead Man's Fingers,Plantae
2025-10-11,research,"St Andrews KY16 8TU, UK",56.3329929532,-2.7766947728,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,research,"St. Andrews, Scotland, GB",56.3330455619,-2.7762968415,Codium fragile,Dead Man's Fingers,Plantae
2025-10-11,research,"St Andrews KY16 8TU, UK",56.3333653642,-2.7762345225,Lipophrys pholis,Shanny,Actinopterygii
2025-10-11,research,"Fife, Scotland, GB",56.3333521679,-2.7746644244,Tringa totanus,Common Redshank,Aves
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3330516266,-2.7763130609,Corallina,,Plantae
2025-10-11,needs_id,"St Andrews KY16 8TU, UK",56.33336314,-2.7745684516,Phalacrocoracidae,Cormorants and Shags,Aves
2025-10-11,research,"St Andrews KY16 8TU, UK",56.3333718153,-2.7745538671,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-10-11,needs_id,"St Andrews KY16 8TU, UK",56.3334782654,-2.7747654263,Anurida maritima,Seashore Springtail,Animalia
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.332964314,-2.7770594754,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3329802157,-2.7770308082,Crangon crangon,Brown Shrimp,Animalia
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3329612766,-2.7770146516,Lipophrys pholis,Shanny,Actinopterygii
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3329612766,-2.7770146516,Carcinus maenas,European Green Crab,Animalia
2025-10-11,research,"Fife, Scotland, GB",56.3329612766,-2.7770146516,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-11,research,"St. Andrews, Scotland, GB",56.3331197872,-2.7763394767,Codium fragile,Dead Man's Fingers,Plantae
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3330925765,-2.7763091602,Pomatoschistus microps,Common Goby,Actinopterygii
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3331221054,-2.7752293406,Senticaudata,,Animalia
2025-10-11,research,"St. Andrews, Scotland, GB",56.3331221054,-2.7752293406,Ciliata mustela,Five-bearded Rockling,Actinopterygii
2025-10-11,needs_id,"St Andrews Bay, St. Andrews, Scotland, GB",56.3331458739,-2.7795693007,,,
2025-10-11,needs_id,"The Steading, St. Andrews, Scotland, GB",56.3330242301,-2.7765036323,Palaemon,Glass Shrimps,Animalia
2025-10-11,needs_id,"St Andrews KY16 8TU, UK",56.3335941872,-2.7748623211,Patella,Patella Limpets,Mollusca
2025-10-11,needs_id,"St Andrews KY16 8TU, UK",56.3335130503,-2.77488227,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3330446245,-2.7776230657,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3330406044,-2.7775917202,Fucus,vesicled rockweeds,Chromista
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3329985555,-2.7776184044,Fucus spiralis,Spiral Wrack,Chromista
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3330568278,-2.7775817516,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3330568278,-2.7775817516,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3330568278,-2.7775817516,Anurida maritima,Seashore Springtail,Animalia
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3330857255,-2.7775811934,Sitona lineatus,Pea Weevil,Insecta
2025-10-11,research,"St. Andrews, Scotland, GB",56.3329714148,-2.7765815631,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,research,"St. Andrews, Scotland, GB",56.3329419522,-2.7765086988,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3334433347,-2.7746521545,Palaemon elegans,Rockpool Prawn,Animalia
2025-10-11,research,"St. Andrews, Scotland, GB",56.333472021,-2.774742879,Cladophora rupestris,,Plantae
2025-10-11,research,"St. Andrews, Scotland, GB",56.3334733202,-2.7747444715,Buccinum undatum,Common Whelk,Mollusca
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Fucus spiralis,Spiral Wrack,Chromista
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Laminaria,,Chromista
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Patella,Patella Limpets,Mollusca
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Buccinum undatum,Common Whelk,Mollusca
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Halidrys siliquosa,Sea-oak,Chromista
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Lipophrys pholis,Shanny,Actinopterygii
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Fucus serratus,Saw Wrack,Chromista
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Codium,Codiums,Plantae
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Carcinus maenas,European Green Crab,Animalia
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Rhodymeniophycidae,,Plantae
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Arthropoda,Arthropods,Animalia
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Buccinum undatum,Common Whelk,Mollusca
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Codium,Codiums,Plantae
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Carcinus maenas,European Green Crab,Animalia
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Carcinus maenas,European Green Crab,Animalia
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-10-11,research,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Buccinum undatum,Common Whelk,Mollusca
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Ulva intestinalis,Gutweed,Plantae
2025-10-11,needs_id,East Sands Big Rock Pool Challenge Hub,56.3397668472,-2.779768055,Bivalvia,Bivalves,Mollusca
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3333769334,-2.7747989967,Fucales,Fucoids,Chromista
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3329714148,-2.7765815631,Laminaria digitata,Oarweed,Chromista
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3329713379,-2.7765767995,Chorda filum,Mermaid's Tresses,Chromista
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3329457474,-2.7774127426,Trivia arctica,Northern cowrie,Mollusca
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3329316538,-2.777376333,Carcinus maenas,European Green Crab,Animalia
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3329755189,-2.7771752235,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3329384741,-2.776986141,Fucus serratus,Saw Wrack,Chromista
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3329164234,-2.7769879298,Polysiphonia,,Plantae
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3329750998,-2.7771694399,Ahnfeltia plicata,Landlady's Wig,Plantae
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3329655864,-2.7771667577,Dictyota fasciola,,Chromista
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.333472021,-2.774742879,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3330592053,-2.7775909376,,,
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.332900459,-2.7770202421,Rhodophyta,red algae,Plantae
2025-10-11,research,"St. Andrews, Scotland, GB",56.3329714148,-2.7765815631,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3333333041,-2.7747806024,Phaeophyceae,brown algae,Chromista
2025-10-11,research,"St. Andrews, Scotland, GB",56.3333283333,-2.7748216667,Phalacrocorax carbo,Great Cormorant,Aves
2025-10-11,needs_id,"Braid Crescent, St. Andrews, Scotland, GB",56.3325533333,-2.780475,Tipulomorpha,Crane Flies,Insecta
2025-10-11,needs_id,"Albany Park, St. Andrews, Scotland, GB",56.3330692201,-2.7775303637,Fucus spiralis,Spiral Wrack,Chromista
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3329316031,-2.7774560707,Carcinus maenas,European Green Crab,Animalia
2025-10-11,research,"Albany Park, St. Andrews, Scotland, GB",56.3330392651,-2.7771099183,Littorina littorea,Common Periwinkle,Mollusca
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3334783333,-2.7747416667,Ceramium virgatum,,Plantae
2025-10-11,research,"St. Andrews, Scotland, GB",56.3331221054,-2.7752293406,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-10-11,needs_id,"St. Andrews, Scotland, GB",56.3329722074,-2.7745588967,Semibalanus,,Animalia
