observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-11-22,research,"Somerset, England, GB",51.1943107834,-3.229244793,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-22,research,"Somerset, England, GB",51.1943114028,-3.2290511206,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-11-22,research,"Bridgwater, England, GB",51.1944184279,-3.2281042711,Fucus serratus,Saw Wrack,Chromista
2025-11-22,research,"Bridgwater, England, GB",51.1944328252,-3.2281281204,Ulva intestinalis,Gutweed,Plantae
2025-11-22,research,"Somerset, England, GB",51.1948827697,-3.2276889053,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-22,research,"Bridgwater, England, GB",51.1948415695,-3.2286121144,Magallana gigas,Pacific Oyster,Mollusca
2025-11-22,research,"Bridgwater, England, GB",51.1947526988,-3.228808434,Corallina officinalis,Common Coralline,Plantae
2025-11-22,research,"Kilve, Bridgwater TA5 1EG, UK",51.1926725266,-3.2282159105,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-11-22,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Patella vulgata,Common European Limpet,Mollusca
2025-11-22,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Carcinus maenas,European Green Crab,Animalia
2025-11-22,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-11-22,needs_id,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Fucus,vesicled rockweeds,Chromista
2025-11-22,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Ulva intestinalis,Gutweed,Plantae
2025-11-22,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Corallina officinalis,Common Coralline,Plantae
2025-11-22,needs_id,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Senticaudata,,Animalia
2025-11-22,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-11-22,needs_id,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Balanomorpha,Symmetrical Sessile Barnacles,Animalia
2025-11-22,research,Kilve Beach Big Rock Pool Challenge Hub,51.1937960709,-3.2303825057,Magallana gigas,Pacific Oyster,Mollusca
2025-11-22,research,Kilve Beach Big Rock Pool Challenge Hub,51.1937960709,-3.2303825057,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-11-22,research,Kilve Beach Big Rock Pool Challenge Hub,51.1937960709,-3.2303825057,Corallina officinalis,Common Coralline,Plantae
2025-11-22,research,Kilve Beach Big Rock Pool Challenge Hub,51.1937960709,-3.2303825057,Patella vulgata,Common European Limpet,Mollusca
2025-11-22,research,Kilve Beach Big Rock Pool Challenge Hub,51.1937960709,-3.2303825057,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-11-22,research,Kilve Beach Big Rock Pool Challenge Hub,51.1937960709,-3.2303825057,Fucus vesiculosus,bladder wrack,Chromista
2025-11-22,research,Kilve Beach Big Rock Pool Challenge Hub,51.1937960709,-3.2303825057,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-22,research,"Kilve Beach, Bridgwater TA5 1EG, UK",51.1925112,-3.2272295,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-22,research,"Kilve Beach, Bridgwater TA5 1EG, UK",51.1925112,-3.2272295,Littorina littorea,Common Periwinkle,Mollusca
2025-12-20,research,"Bristol Channel, Bridgwater, England, GB",51.1936187139,-3.2293857727,Fucus serratus,Saw Wrack,Chromista
2025-12-20,needs_id,"Bridgwater, England, GB",51.1941972796,-3.2313798283,Lithothamnion,,Plantae
2025-12-20,research,"Bridgwater, England, GB",51.1941757042,-3.2312868438,Corallina officinalis,Common Coralline,Plantae
2025-12-20,needs_id,"Bridgwater, England, GB",51.1941757042,-3.2312868438,Lithothamnion,,Plantae
2025-12-20,needs_id,"Bridgwater, England, GB",51.1941757042,-3.2312868438,Patella,Patella Limpets,Mollusca
2025-12-20,research,"Bridgwater, England, GB",51.1941757042,-3.2312868438,Austrominius modestus,Beaked Barnacle,Animalia
2025-12-20,research,"Bridgwater, England, GB",51.1941757042,-3.2312868438,Magallana gigas,Pacific Oyster,Mollusca
2025-12-20,research,"Bridgwater, England, GB",51.1938519528,-3.2297085795,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-12-20,needs_id,"Bridgwater, England, GB",51.1938305712,-3.2297788621,Conopeum,,Animalia
2025-12-20,needs_id,"Bridgwater, England, GB",51.1936010339,-3.2296150853,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-12-20,needs_id,"Bridgwater, England, GB",51.1936092016,-3.2295325654,Animalia,Animals,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1935671705,-3.2303094435,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.194175,-3.2305133333,Austrominius,,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.1939633333,-3.2312266667,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1938666667,-3.23192,Littorina,,Mollusca
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1938666667,-3.2319266667,Littorina,,Mollusca
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1938616667,-3.2319483333,Actiniidae,Actiniid Sea Anemones,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.193965,-3.2321266667,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1938683333,-3.2319083333,Patella,Patella Limpets,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1941866667,-3.2324116667,Carcinus maenas,European Green Crab,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1941866667,-3.2324116667,Gammaridae,,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.1941883333,-3.2324166667,Magallana gigas,Pacific Oyster,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1938566667,-3.2320666667,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1941633333,-3.232435,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1941683333,-3.2324383333,Polynoidae,Scaleworms,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.194125,-3.2324533333,Magallana gigas,Pacific Oyster,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1941266667,-3.2324533333,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1941433333,-3.2323983333,Carcinus maenas,European Green Crab,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.194165,-3.2324366667,Polynoidae,Scaleworms,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1939866667,-3.2323316667,Actiniaria,Sea Anemones,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.1937433333,-3.2315916667,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1938783333,-3.2321766667,Gymnolaemata,Naked Throat Bryozoans,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.1936966667,-3.230985,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.1937716667,-3.23112,Carcinus maenas,European Green Crab,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1938,-3.2306883333,Bryozoa,Bryozoans,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.193795,-3.2307433333,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1939966667,-3.2293333333,Mytilus edulis,Blue Mussel,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1939916667,-3.2293233333,Littorina littorea,Common Periwinkle,Mollusca
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.19366,-3.2295,Polynoidae,Scaleworms,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.19364,-3.2295366667,Balanidae,,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1936316667,-3.229535,Nereididae,Ragworms and Allies,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.1936333333,-3.2295733333,Acanthochitona crinita,Bristly Mail-shell,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1936316667,-3.229535,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-12-20,research,"Somerset, England, United Kingdom",51.1936316667,-3.2295666667,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-12-20,needs_id,"Somerset, England, United Kingdom",51.1935266667,-3.2313866667,Cerianthus,,Animalia
2025-12-20,research,"Somerset, England, United Kingdom",51.1936194444,-3.2293888889,Fucus serratus,Saw Wrack,Chromista
2025-12-20,needs_id,"Bridgwater, England, GB",51.193583636,-3.2290386115,Littorina,,Mollusca
2025-12-20,needs_id,"Somerset, England, GB",51.1936009675,-3.2290633517,Littorina,,Mollusca
2025-12-20,research,"Bridgwater, England, GB",51.1935896652,-3.229060062,Austrominius modestus,Beaked Barnacle,Animalia
2025-12-20,research,"Bridgwater, England, GB",51.1937804854,-3.2290959603,Actinia fragacea,Strawberry Anemone,Animalia
2025-12-20,research,"Bridgwater, England, GB",51.1937782943,-3.2290761588,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-12-20,research,"Bridgwater, England, GB",51.1941611474,-3.2298986631,Corallina officinalis,Common Coralline,Plantae
2025-12-20,research,"Bridgwater, England, GB",51.1944693107,-3.2304339395,Fucus serratus,Saw Wrack,Chromista
2025-12-20,research,"Bridgwater, England, GB",51.1944904507,-3.2306705429,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-12-20,research,"Bridgwater, England, GB",51.1945470514,-3.2313249898,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-12-20,research,"Bridgwater, England, GB",51.1945123359,-3.2318089339,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-12-20,needs_id,"Bridgwater, England, GB",51.194362802,-3.2314621805,Leptoplana,,Animalia
2025-12-20,research,"Bridgwater, England, GB",51.1942621474,-3.2312604047,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-12-20,needs_id,"Bridgwater, England, GB",51.1941109956,-3.2312433621,Corallinophycidae,,Plantae
2025-12-20,research,"Bridgwater, England, GB",51.1940991328,-3.2311688587,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-12-20,research,"Bridgwater, England, GB",51.1943126392,-3.2298236536,Ascophyllum nodosum,Knotted Wrack,Chromista
2025-12-20,needs_id,"Bridgwater, England, GB",51.1934805866,-3.2290508906,Conopeum,,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1934985337,-3.2288831444,Spirorbinae,Spiral Tube Worms,Animalia
2025-12-20,needs_id,"Bridgwater, England, GB",51.1938278534,-3.2297163378,Amphipoda,Amphipods,Animalia
2025-12-20,needs_id,"Bridgwater, England, GB",51.1943559515,-3.2314343234,Leptoplana,,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Heteroscleromorpha,,Animalia
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Nereididae,Ragworms and Allies,Animalia
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Ocenebra erinaceus,European Sting Winkle,Mollusca
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Propebela turricula,Turreted Conelet,Mollusca
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Cirripedia,Barnacles,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Ascidiacea,Sea Squirts,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Nereididae,Ragworms and Allies,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Alcyonidium,,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Halichondria,,Animalia
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Carcinus maenas,European Green Crab,Animalia
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Polynoidae,Scaleworms,Animalia
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Pholas dactylus,Common piddock,Mollusca
2025-12-20,research,"Somerset, England, GB",51.1936680211,-3.2304521977,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Animalia,Animals,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Lineus,,Animalia
2025-12-20,needs_id,"Somerset, England, GB",51.1936680211,-3.2304521977,Annelida,Segmented Worms,Animalia
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Carcinus maenas,European Green Crab,Animalia
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Carcinus maenas,European Green Crab,Animalia
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Magallana gigas,Pacific Oyster,Mollusca
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1930265753,-3.2269867882,Carcinus maenas,European Green Crab,Animalia
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Corallina officinalis,Common Coralline,Plantae
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1925111552,-3.2272295281,Patella vulgata,Common European Limpet,Mollusca
2025-12-20,research,"Kilve, Bridgwater TA5 1EG, UK",51.1927361926,-3.2268731296,Actinia equina,Atlantic Beadlet Anemone,Animalia
