observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8058020779,-0.0727707541,Patella vulgata,Common European Limpet,Mollusca
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8058183939,-0.0727914585,Caenogastropoda,Caenogastropods,Mollusca
2025-07-19,research,United Kingdom,50.80611093,-0.07279608,Phorcus lineatus,Lined Top Shell,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8058075007,-0.0728002632,Palmaria palmata,Dulse,Plantae
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8058025144,-0.0728052962,Ceramiales,,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8061036521,-0.0715928619,Carcinus maenas,European Green Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8056484861,-0.0727150313,Carcinus maenas,European Green Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.805634455,-0.07281651,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8061783675,-0.0726758918,Pleocyemata,"Crabs, Lobsters, Shrimps, and Allies",Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8056446847,-0.0729424428,Gigartinales,,Plantae
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8059280605,-0.0728525786,Littorina,,Mollusca
2025-07-19,research,United Kingdom,50.80612552,-0.07270572,Phorcus lineatus,Lined Top Shell,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.80562025,-0.0729028569,Carcinus maenas,European Green Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8061783675,-0.0726758918,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055636706,-0.0729060452,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8061783675,-0.0726758918,Lipophrys pholis,Shanny,Actinopterygii
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055987698,-0.0729112332,Corallina officinalis,Common Coralline,Plantae
2025-07-19,research,United Kingdom,50.80624924,-0.07293658,Necora puber,Velvet Swimming Crab,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8055326218,-0.0728590135,Ostreidae,True Oysters,Mollusca
2025-07-19,research,United Kingdom,50.80625766,-0.07289296,Buccinum undatum,Common Whelk,Mollusca
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8063030291,-0.0711642913,Mytilus edulis,Blue Mussel,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055288857,-0.0726719387,Spirobranchus lamarcki,Lamarck's Christmas Tree Worm,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055242891,-0.0725482215,Sargassum muticum,Japanese Wireweed,Chromista
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8055087596,-0.0725541783,Gigartinales,,Plantae
2025-07-19,needs_id,United Kingdom,50.80624808,-0.07274064,Gigartinales,,Plantae
2025-07-19,needs_id,United Kingdom,50.80622778,-0.07273759,Ceramium,Banded Weeds,Plantae
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8058353374,-0.0731057655,Animalia,Animals,Animalia
2025-07-19,research,"North Atlantic Ocean, Brighton, England, GB",50.8054585282,-0.0713777786,Actinia fragacea,Strawberry Anemone,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8061718446,-0.0726704436,Phorcus lineatus,Lined Top Shell,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055043144,-0.0725962385,Fucus serratus,Saw Wrack,Chromista
2025-07-19,research,"Greenways, Brighton and Hove, Brighton BN2, UK",50.8063203421,-0.0712176785,Carcinus maenas,European Green Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.805499602,-0.0725305053,Palmaria palmata,Dulse,Plantae
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8059237881,-0.0723725494,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8062926449,-0.071475813,Larus argentatus,European Herring Gull,Aves
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8061814038,-0.0726707519,Chroicocephalus ridibundus,Black-headed Gull,Aves
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8063262195,-0.0718830705,Chondrus crispus,Irish Moss,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055137809,-0.0725042476,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8054959029,-0.0724784844,Necora puber,Velvet Swimming Crab,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8055442873,-0.072204695,Gastropoda,Gastropods,Mollusca
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8053033575,-0.0718814321,Lithothamnion,,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8051962079,-0.0711811402,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8051596546,-0.0709568653,Ostrea edulis,Native oyster,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8051722793,-0.0709686498,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055194142,-0.0709176902,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055052488,-0.0709178578,Actinia fragacea,Strawberry Anemone,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.805485909,-0.0713299475,Acanthocardia echinata,Prickly Cockle,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8061646234,-0.0712716663,Carcinus maenas,European Green Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.806324185,-0.0714076086,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8062843294,-0.0714471061,Rhodymeniophycidae,,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8061600497,-0.0711218776,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8061881447,-0.0714458032,Trochidae,Top Snails,Mollusca
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8062534801,-0.0715389652,Patella,Patella Limpets,Mollusca
2025-07-19,needs_id,"Brighton BN2, UK",50.80633857,-0.07201564,Gelidium,Jellyweeds,Plantae
2025-07-19,research,"Brighton and Hove, England, GB",50.8062592796,-0.0719145725,Fucus serratus,Saw Wrack,Chromista
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8062558687,-0.0719231634,Electra pilosa,Hairy Sea-mat,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8062768828,-0.0718758167,Chondrus crispus,Irish Moss,Plantae
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8062616965,-0.0719446227,Rhodophyta,red algae,Plantae
2025-07-19,research,"Brighton and Hove, England, GB",50.806257919,-0.0717578833,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8062243489,-0.0718004933,Patella vulgata,Common European Limpet,Mollusca
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8062527511,-0.0717769319,Fucus,vesicled rockweeds,Chromista
2025-07-19,research,"Brighton and Hove, England, GB",50.8062709109,-0.0717867635,Chorda filum,Mermaid's Tresses,Chromista
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8063176394,-0.0717527638,Calliblepharis ciliata,,Plantae
2025-07-19,research,"Brighton and Hove, England, GB",50.8062671162,-0.0717254226,Sepia officinalis,European Common Cuttlefish,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8062510333,-0.0717654765,Buccinum undatum,Common Whelk,Mollusca
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8061495067,-0.0715647622,Laurencia,,Plantae
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8062153362,-0.0716001918,Rhodophyta,red algae,Plantae
2025-07-19,research,"Brighton and Hove, England, GB",50.8061702717,-0.0714739018,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8061992028,-0.0715358517,Larus argentatus,European Herring Gull,Aves
2025-07-19,research,"Brighton and Hove, England, GB",50.8061822715,-0.0715447525,Sargassum muticum,Japanese Wireweed,Chromista
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8061541786,-0.0714836668,Orchestia,,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.805799585,-0.0707405163,Sepia officinalis,European Common Cuttlefish,Mollusca
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8061942414,-0.0712461046,Fucellia,Seaweed Flies,Insecta
2025-07-19,research,"Brighton and Hove, England, GB",50.8063656673,-0.0714561861,Morus bassanus,Northern Gannet,Aves
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8062041269,-0.0715499215,Pinus,pines,Plantae
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8061939108,-0.0715552488,Halidrys,,Chromista
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8062301401,-0.0714810551,Rhodophyta,red algae,Plantae
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8062470638,-0.0715167521,Cladostephus,,Chromista
2025-07-19,research,"Brighton and Hove, England, GB",50.8061946709,-0.0715535783,Scyliorhinus canicula,Small-spotted Catshark,Animalia
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8054490201,-0.0713147498,Acanthocardia,,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8054775904,-0.0712239645,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8054663058,-0.0711991073,Anemonia viridis,snakelocks anemone,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8052261287,-0.0709117796,Actinia fragacea,Strawberry Anemone,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8052373608,-0.0708913376,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8050838194,-0.0709977868,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.80509609,-0.0710305054,Actinia fragacea,Strawberry Anemone,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8050703408,-0.0709927089,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8050858454,-0.071009079,Littorina littorea,Common Periwinkle,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8050793379,-0.0709991042,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8050790226,-0.0710102301,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8050199377,-0.0710320397,Pholas dactylus,Common piddock,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8050364662,-0.0710634489,Pirimela denticulata,Toothed Crab,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8050677801,-0.0710632218,Ulva intestinalis,Gutweed,Plantae
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8051274793,-0.071077064,Bangiaceae,,Plantae
2025-07-19,research,"Brighton and Hove, England, GB",50.805101417,-0.0712248977,Corallina officinalis,Common Coralline,Plantae
2025-07-19,research,"Brighton and Hove, England, GB",50.8053376803,-0.0708196048,Maja brachydactyla,Spiny Spider Crab,Animalia
2025-07-19,research,"Brighton and Hove, England, GB",50.8057118312,-0.0706936419,Phorcus lineatus,Lined Top Shell,Mollusca
2025-07-19,research,"Brighton and Hove, England, GB",50.8054647803,-0.0707761198,Tritia,,Mollusca
2025-07-19,needs_id,"Brighton and Hove, England, GB",50.8055558884,-0.070675537,Balanomorpha,Symmetrical Sessile Barnacles,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8062803386,-0.0717825841,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8063759147,-0.0721915967,Corallina officinalis,Common Coralline,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.806208905,-0.0715476821,Littorina littorea,Common Periwinkle,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8059225929,-0.0723391825,Fucus serratus,Saw Wrack,Chromista
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.805939304,-0.0722497157,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8062140082,-0.0716210536,Steromphala cineraria,Grey Topshell,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8063955807,-0.0721535544,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8063363186,-0.0720033682,Sargassum muticum,Japanese Wireweed,Chromista
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8062464334,-0.07125493,Rhodophyta,red algae,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8062602314,-0.0717338235,Lanice conchilega,Sand Mason Worm,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.806226803,-0.0716015201,Rhodothamniella floridula,sand binder,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8063969887,-0.0721240008,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8060673255,-0.0720373032,Carcinus maenas,European Green Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8058933015,-0.0722993522,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8059014538,-0.0722880608,Actinia,,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8059056873,-0.0722661339,Furcellaria lumbricalis,Clawed Forked Weed,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8058796059,-0.0725721769,Littorina saxatilis,Rough Periwinkle,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8058817938,-0.0726190476,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8059014585,-0.0726282161,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8057783541,-0.0727297238,Fucus vesiculosus,bladder wrack,Chromista
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8057551382,-0.0727506881,Steromphala cineraria,Grey Topshell,Mollusca
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8055766704,-0.0726926924,Ulva flexuosa,Flexuous Gutweed,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8059070301,-0.0722962408,Patella vulgata,Common European Limpet,Mollusca
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055760096,-0.0726867696,Calliblepharis ciliata,,Plantae
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055709093,-0.0726062193,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8055748112,-0.0726051339,Pholas dactylus,Common piddock,Mollusca
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8057518843,-0.0723609315,Tritia,,Mollusca
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8057847094,-0.0724019066,Animalia,Animals,Animalia
2025-07-19,needs_id,"Undercliff Walk, Brighton, England, GB",50.8057721355,-0.0724055937,Spirobranchus lamarcki,Lamarck's Christmas Tree Worm,Animalia
2025-07-19,research,"Undercliff Walk, Brighton, England, GB",50.8057632628,-0.0723634002,Carcinus maenas,European Green Crab,Animalia
