observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.79317757,-1.19545707,Buccinum undatum,Common Whelk,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.79316567,-1.19552505,Grateloupia turuturu,Devil's Tongue Weed,Plantae
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931386767,-1.1955739115,Patella,Patella Limpets,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.79336,-1.196015,Ostreidae,True Oysters,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932129252,-1.1955053569,Lanice conchilega,Sand Mason Worm,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.79314175,-1.1955016,Lanice conchilega,Sand Mason Worm,Animalia
2025-10-18,needs_id,"Lakeside, Lee-On-The-Solent, England, GB",50.7942110344,-1.1957979894,Austrominius modestus,Beaked Barnacle,Animalia
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932616667,-1.1959066667,Patella,Patella Limpets,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.7936702877,-1.1959946528,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931872038,-1.1954904813,Magallana gigas,Pacific Oyster,Mollusca
2025-10-18,needs_id,"Spithead, England, GB",50.7933544547,-1.1959360113,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931795702,-1.1954921535,Chondrus crispus,Irish Moss,Plantae
2025-10-18,research,"Spithead, Lee-On-The-Solent, England, GB",50.7933280716,-1.1959573545,Patella vulgata,Common European Limpet,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933,-1.1960283333,Saccharina,,Chromista
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932125172,-1.1954698619,Pinus sylvestris,Scots pine,Plantae
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931751758,-1.1954898946,Aequipecten opercularis,Queen scallop,Mollusca
2025-10-18,research,"Marine Parade East, Lee-On-The-Solent, England, GB",50.7937465928,-1.1948417277,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933333333,-1.1960683333,Calliblepharis ciliata,,Plantae
2025-10-18,research,"Hampshire, England, GB",50.7932093028,-1.1955492692,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934736554,-1.19606263,Osmundea pinnatifida,Pepper Dulse,Plantae
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793209835,-1.1955199856,Buccinum undatum,Common Whelk,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932783333,-1.1960866667,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-10-18,research,"Spithead, England, GB",50.7933769454,-1.1959917648,Steromphala cineraria,Grey Topshell,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931591244,-1.1955157947,Ostrea edulis,Native oyster,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.79317604,-1.1954292808,Mastocarpus stellatus,false Irish moss,Plantae
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931771036,-1.1955689359,Pisidia longicornis,Long-clawed Porcelain Crab,Animalia
2025-10-18,research,"Spithead, Lee-On-The-Solent, England, GB",50.7933726929,-1.1959888807,Spirobranchus triqueter,Keeled Tubeworm,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934725657,-1.1960794777,Anemonia viridis,snakelocks anemone,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7930966667,-1.1959066667,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931058935,-1.1954429863,Electra pilosa,Hairy Sea-mat,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793415,-1.1960133333,Osmundea pinnatifida,Pepper Dulse,Plantae
2025-10-18,research,"Hampshire, England, GB",50.7931522893,-1.1953725109,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7936909,-1.1950783,Phorcus lineatus,Lined Top Shell,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931595435,-1.1955840234,Pholadinae,,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793141779,-1.1953486895,Euspira catena,Large Necklace Shell,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933116667,-1.1960516667,Fucus serratus,Saw Wrack,Chromista
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933266667,-1.1960566667,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-10-18,research,"Spithead, Lee-On-The-Solent, England, GB",50.7933898408,-1.1960421845,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932123772,-1.1954477236,Serpulidae,Serpulid Tubeworms,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931320928,-1.1955547705,Balanus crenatus,Wrinkled Barnacle,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931626282,-1.1955020933,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931817137,-1.195431808,Steromphala cineraria,Grey Topshell,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933733333,-1.1960583333,Fucus spiralis,Spiral Wrack,Chromista
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932018955,-1.1956716674,Cereus pedunculatus,Daisy Anemone,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934983333,-1.1959266667,Ocenebra erinaceus,European Sting Winkle,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931304828,-1.1955404998,Solen marginatus,Grooved Razor Shell,Mollusca
2025-10-18,research,"Lakeside, Lee-On-The-Solent, England, GB",50.7934950319,-1.1960088962,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932437817,-1.1957520805,Fucus vesiculosus,bladder wrack,Chromista
2025-10-18,needs_id,"Lee-on-the-Solent, UK",50.7937,-1.19586,Fucus spiralis,Spiral Wrack,Chromista
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793369594,-1.1959582753,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934533333,-1.1959883333,Larus argentatus,European Herring Gull,Aves
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933166667,-1.1967766667,Venerupis corrugata,Pullet Carpet Shell,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934615435,-1.1962152645,Steromphala cineraria,Grey Topshell,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934895391,-1.196266897,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934916667,-1.1950083333,Tricolia,Pheasant-shells,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7935316667,-1.1960116667,,,
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793515062,-1.1962673999,Dysidea fragilis,Goosebump Sponge,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933618408,-1.1953064147,Dendrodoa grossularia,Baked Bean Ascidian,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934066667,-1.1962916667,Carcinus maenas,European Green Crab,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7935092693,-1.195144605,Dendrodoa grossularia,Baked Bean Ascidian,Animalia
2025-10-18,needs_id,"Hampshire, England, GB",50.7936983333,-1.1964566667,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933866667,-1.1961333333,Life,life,
2025-10-18,research,"Spithead, Lee-On-The-Solent, England, GB",50.793468342,-1.1962558037,Dysidea fragilis,Goosebump Sponge,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934916764,-1.1962471996,Carcinus maenas,European Green Crab,Animalia
2025-10-18,needs_id,United Kingdom,50.7935866667,-1.19634,Chorda filum,Mermaid's Tresses,Chromista
2025-10-18,research,United Kingdom,50.7936022338,-1.1964468565,Magallana gigas,Pacific Oyster,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793535,-1.19614,Mimachlamys varia,Variegated Scallop,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934933333,-1.1958316667,Acanthocardia echinata,Prickly Cockle,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.7937033333,-1.1959533333,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.7937247772,-1.1966250557,Venerupis corrugata,Pullet Carpet Shell,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-On-The-Solent, England, GB",50.7935909963,-1.19669144,Polysiphonia,,Plantae
2025-10-18,research,"Lee-on-the-Solent, UK",50.7937831571,-1.1966758501,Carcinus maenas,European Green Crab,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7935866667,-1.1957516667,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-10-18,research,"Marine Parade East, Lee-On-The-Solent, England, GB",50.7941546153,-1.1958808219,Buccinum undatum,Common Whelk,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.7938048663,-1.1966720782,Lanice conchilega,Sand Mason Worm,Animalia
2025-10-18,research,"Lee-on-the-Solent, UK",50.793695,-1.1958533333,Ocenebra erinaceus,European Sting Winkle,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7936038644,-1.1966949507,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932678004,-1.1961092954,Osmundea pinnatifida,Pepper Dulse,Plantae
2025-10-18,research,"Lee-on-the-Solent, UK",50.7937216667,-1.1959216667,Buccinum undatum,Common Whelk,Mollusca
2025-10-18,needs_id,"Lee-on-the-Solent, UK",50.793775362,-1.1967034265,Mollusca,Molluscs,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.7937775413,-1.1967408936,Littorina littorea,Common Periwinkle,Mollusca
2025-10-18,needs_id,"Lee-on-the-Solent, UK",50.7938047824,-1.1967084557,Pholas dactylus,Common piddock,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.7936966667,-1.1959666667,Cerastoderma edule,Common Cockle,Mollusca
2025-10-18,needs_id,"Lee-on-the-Solent, UK",50.7938477397,-1.1967859883,Colpomenia,Puff-ball Algae,Chromista
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932654746,-1.1961782147,Corallina officinalis,Common Coralline,Plantae
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933895903,-1.1957468258,Florideophyceae,Florideophycean algae,Plantae
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933750371,-1.1957581334,Eubrachyura,Eubrachyuran Crabs,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932891186,-1.1960809604,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7935266667,-1.1960066667,Serpulidae,Serpulid Tubeworms,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933711543,-1.1957502018,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933744016,-1.1957613131,Carcinus maenas,European Green Crab,Animalia
2025-10-18,research,"Queens Road, Lee-On-The-Solent, England, GB",50.7938297927,-1.1968102032,Dendrodoa grossularia,Baked Bean Ascidian,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931116667,-1.1956466667,Crambe maritima,sea kale,Plantae
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933759534,-1.1957785177,Cerastoderma edule,Common Cockle,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.7938435487,-1.1968113016,Dendrodoa grossularia,Baked Bean Ascidian,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7935833333,-1.1954933333,Haematopus ostralegus,Eurasian Oystercatcher,Aves
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932927968,-1.1961219224,Littorina littorea,Common Periwinkle,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793665,-1.1954983333,Beta vulgaris,Beet,Plantae
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932703711,-1.1961312909,Flustra foliacea,Leafy Bryozoa,Animalia
2025-10-18,needs_id,"Lee-on-the-Solent, UK",50.793774859,-1.1968053505,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933608073,-1.1957920565,Scytosiphon lomentaria,Beanweed,Chromista
2025-10-18,needs_id,"Lee-on-the-Solent, UK",50.7938553672,-1.1967843119,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933554207,-1.1957860223,Cerastoderma edule,Common Cockle,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793378,-1.19601,Mytilus edulis,Blue Mussel,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7934916667,-1.195125,Barnea candida,White Piddock,Mollusca
2025-10-18,research,"Lee-on-the-Solent, UK",50.793845,-1.1964733333,Littorina littorea,Common Periwinkle,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933044943,-1.1963531016,Aequipecten opercularis,Queen scallop,Mollusca
2025-10-18,research,United Kingdom,50.7935116667,-1.1968466667,Ruditapes philippinarum,Manila Clam,Mollusca
2025-10-18,needs_id,"Queens Road, Lee-On-The-Solent, England, GB",50.7937690005,-1.1967930206,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7938264497,-1.1968265567,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-10-18,research,United Kingdom,50.793575,-1.1964916667,Chroicocephalus ridibundus,Black-headed Gull,Aves
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933633333,-1.1963233333,Chondrus crispus,Irish Moss,Plantae
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932993583,-1.1961606203,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932697179,-1.1964713642,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933333333,-1.1963888889,Anemonia viridis,snakelocks anemone,Animalia
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7931666667,-1.1963066667,Magallana gigas,Pacific Oyster,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933812946,-1.195768482,Necora puber,Velvet Swimming Crab,Animalia
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7929083333,-1.1957366667,Fungi,Fungi Including Lichens,Fungi
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933692014,-1.1957876177,Ostrea edulis,Native oyster,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933542214,-1.1957989129,Barnea candida,White Piddock,Mollusca
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933456482,-1.1957893759,Serpulidae,Serpulid Tubeworms,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933535539,-1.1958640095,Crepidula fornicata,Common Slipper Limpet,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7933333333,-1.1961111111,Pisidia longicornis,Long-clawed Porcelain Crab,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933364549,-1.1958905596,Buccinum undatum,Common Whelk,Mollusca
2025-10-18,needs_id,"Lee-on-the-Solent PO13 9BL, UK",50.7955171,-1.1966802,Ammotheidae,,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933234515,-1.195870316,Magallana gigas,Pacific Oyster,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933269512,-1.1958665311,Balanus crenatus,Wrinkled Barnacle,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933278651,-1.1958674088,Pholas dactylus,Common piddock,Mollusca
2025-10-18,research,"Lee-on-the-Solent PO13 9BN, UK",50.7960483,-1.1966752,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-10-18,research,"Marine Parade East, Lee-On-The-Solent, England, GB",50.7939337438,-1.196611222,Magallana gigas,Pacific Oyster,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932233333,-1.1957166667,Grateloupia turuturu,Devil's Tongue Weed,Plantae
2025-10-18,needs_id,"Lee-on-the-Solent, UK",50.7938741008,-1.1969752517,Cylista,,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.793326652,-1.1958892753,Venerupis corrugata,Pullet Carpet Shell,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933189911,-1.1959025472,Venerupis corrugata,Pullet Carpet Shell,Mollusca
2025-10-18,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7930883333,-1.19554,Ulva intestinalis,Gutweed,Plantae
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933373484,-1.1959530129,Gracilaria,,Plantae
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933373535,-1.1959601299,Acanthocardia echinata,Prickly Cockle,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933116617,-1.1960188805,Magallana gigas,Pacific Oyster,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933291947,-1.1960243887,Littorina littorea,Common Periwinkle,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933314642,-1.1960434865,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-10-18,research,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.793125,-1.1953266667,Flustra foliacea,Leafy Bryozoa,Animalia
2025-10-18,needs_id,"Spithead, Lee-On-The-Solent, England, GB",50.7934713692,-1.196127578,Tapetinae,,Mollusca
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933274379,-1.1960499715,Patella,Patella Limpets,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.793328978,-1.196058382,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933272353,-1.1960359156,Osmundea pinnatifida,Pepper Dulse,Plantae
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933468262,-1.1960120816,Calliblepharis ciliata,,Plantae
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933950993,-1.1960287143,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933524922,-1.1960264743,Life,life,
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933874167,-1.1960274056,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7933694963,-1.1960332878,Fucus distichus,Rockweed,Chromista
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933874183,-1.1960545192,Buccinum undatum,Common Whelk,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7933828486,-1.1960041916,Fucus serratus,Saw Wrack,Chromista
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.793402376,-1.195979136,Patella vulgata,Common European Limpet,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7934620707,-1.1959670417,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7935120819,-1.1959565548,Anomia,,Mollusca
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7935207506,-1.1959513838,Pteriomorphia,,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7934431185,-1.1961008259,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.793443826,-1.1960808815,Palaemon,Glass Shrimps,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7934719341,-1.1962068656,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.793405482,-1.1961410327,Euspira catena,Large Necklace Shell,Mollusca
2025-10-18,research,"Lakeside, Lee-On-The-Solent, England, GB",50.7943960602,-1.1959798516,Buccinum undatum,Common Whelk,Mollusca
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7935526911,-1.1963310509,Ceramiales,,Plantae
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7935598102,-1.1963288119,Barnea candida,White Piddock,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7935447282,-1.1963337732,Lanice conchilega,Sand Mason Worm,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7936826419,-1.1965039243,Littorina littorea,Common Periwinkle,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7936999848,-1.1965113129,Lanice conchilega,Sand Mason Worm,Animalia
2025-10-18,research,"Marine Parade East, Lee-On-The-Solent, England, GB",50.7938081293,-1.1964527573,Chondrus crispus,Irish Moss,Plantae
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.793913051,-1.1964995356,Florideophyceae,Florideophycean algae,Plantae
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7939583382,-1.1966315269,Styelidae,,Animalia
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7939103527,-1.1966327283,Animalia,Animals,Animalia
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.793930071,-1.1965833372,Calliostoma zizyphinum,European Painted Top Shell,Mollusca
2025-10-18,research,"Solent Way, Lee-On-The-Solent, England, GB",50.7939278587,-1.1966347672,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-10-18,research,"Lakeside, Lee-On-The-Solent, England, GB",50.7940551458,-1.1951449404,Fucus vesiculosus,bladder wrack,Chromista
2025-10-18,needs_id,"Solent Way, Lee-On-The-Solent, England, GB",50.7939043595,-1.1966766045,Pantopoda,Sea Spiders,Animalia
2025-11-01,needs_id,"Marine Parade East, Lee-on-the-Solent PO13 9BJ, UK",50.7932666667,-1.1956416667,Ulva,Sea Lettuces,Plantae
