observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5580341681,-1.6298104573,Carcinus maenas,European Green Crab,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5580305496,-1.6298060467,Littorina littorea,Common Periwinkle,Mollusca
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5580400987,-1.6298251667,Patella,Patella Limpets,Mollusca
2025-10-12,needs_id,"Beadnell, UK",55.557830818,-1.629544571,Serpulidae,Serpulid Tubeworms,Animalia
2025-10-12,research,"Northumberland, England, GB",55.5578373978,-1.6294885799,Halidrys siliquosa,Sea-oak,Chromista
2025-10-12,research,"Northumberland, England, GB",55.5579241392,-1.6300636839,Littorina littorea,Common Periwinkle,Mollusca
2025-10-12,research,"Northumberland Coast AONB, Chathill, England, GB",55.5578379412,-1.6295009229,Littorina littorea,Common Periwinkle,Mollusca
2025-10-12,needs_id,"Seahouses, UK",55.5578194605,-1.6295252927,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5580341681,-1.6298104573,Serpulidae,Serpulid Tubeworms,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5580341681,-1.6298104573,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-10-12,research,"Beadnell, UK",55.5584051867,-1.629471642,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5580159023,-1.6297420712,Metacallophyllis laciniata,,Plantae
2025-10-12,needs_id,"Northumberland, England, GB",55.5581438,-1.6313488,Lithophyllum incrustans,Pink Plate Weeds,Plantae
2025-10-12,research,"Seahouses, UK",55.5578008527,-1.6294872388,Steromphala cineraria,Grey Topshell,Mollusca
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5579731991,-1.6293132012,Steromphala cineraria,Grey Topshell,Mollusca
2025-10-12,research,"Northumberland, England, GB",55.55763,-1.6308456,Cancer pagurus,Edible Crab,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5579927103,-1.6294109441,Littorina,,Mollusca
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5577916667,-1.6295216667,Galathea squamifera,Black Squat Lobster,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5580341681,-1.6298104573,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-10-12,research,"Beadnell, UK",55.557791465,-1.6293361969,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-10-12,needs_id,"Beadnell, UK",55.5579464,-1.6318406,Palaemon,Glass Shrimps,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5579949842,-1.629373323,Corallina officinalis,Common Coralline,Plantae
2025-10-12,research,"Beadnell, UK",55.557809067,-1.6293566488,Mytilus edulis,Blue Mussel,Mollusca
2025-10-12,needs_id,"Northumberland Coast AONB, Chathill, England, GB",55.5577761313,-1.6295976826,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-10-12,research,"Northumberland, England, GB",55.5577534,-1.6312341,Cancer pagurus,Edible Crab,Animalia
2025-10-12,needs_id,"Northumberland Coast AONB, Chathill, England, GB",55.5573223449,-1.6302454554,Cirripedia,Barnacles,Animalia
2025-10-12,research,"Beadnell Haven, Chathill, England, GB",55.5577971461,-1.629377253,Halidrys siliquosa,Sea-oak,Chromista
2025-10-12,needs_id,"Beadnell, UK",55.5577957397,-1.6293067764,Taurulus,,Actinopterygii
2025-10-12,research,"Northumberland, England, GB",55.5585542004,-1.6289670026,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-10-12,needs_id,"Northumberland Coast AONB, Chathill, England, GB",55.5579349169,-1.6315591256,Taurulus bubalis,Longspined Bullhead,Actinopterygii
2025-10-12,needs_id,"Beadnell Haven, Chathill, England, GB",55.5578369894,-1.6292733799,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-10-12,needs_id,"Beadnell, UK",55.5585849234,-1.6289725193,Ascidiacea,Sea Squirts,Animalia
2025-10-12,needs_id,"Northumberland, England, GB",55.5585908998,-1.6289750132,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-10-12,research,"Northumberland Coast AONB, Chathill, England, GB",55.5577408737,-1.6306353208,Cancer pagurus,Edible Crab,Animalia
2025-10-12,research,"Beadnell, UK",55.5585498597,-1.629034278,Corella eumyota,Orange-tipped Sea Squirt,Animalia
2025-10-12,research,"Beadnell, UK",55.5585407128,-1.6289855739,Galathea squamifera,Black Squat Lobster,Animalia
2025-10-12,research,"Seahouses, UK",55.5577565543,-1.629257407,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-12,needs_id,"Northumberland Coast AONB, Chathill, England, GB",55.5578022999,-1.6293045398,Membranipora membranacea,kelp lace bryozoan,Animalia
2025-10-12,research,"Northumberland, England, GB",55.5586838878,-1.6286709113,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-10-12,research,"Seahouses, UK",55.5577531178,-1.6292799544,Pomatoschistus microps,Common Goby,Actinopterygii
2025-10-12,research,"Beadnell, UK",55.5586313375,-1.6282474576,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-10-12,research,"Beadnell Haven, Chathill, England, GB",55.557828489,-1.6293461219,Fucus vesiculosus,bladder wrack,Chromista
2025-10-12,research,"Beadnell Haven, Chathill, England, GB",55.5577864632,-1.629318929,Ascophyllum nodosum,Knotted Wrack,Chromista
2025-10-12,needs_id,"Beadnell, UK",55.5577811971,-1.6292638611,Polychaeta,Polychaete Worms,Animalia
2025-10-12,needs_id,"Northumberland Coast AONB, Chathill, England, GB",55.5579359684,-1.6309774755,Phaeophyceae,brown algae,Chromista
2025-10-12,needs_id,"Beadnell Haven, Chathill, England, GB",55.5578452829,-1.62955824,Patella pellucida,Blue-rayed Limpet,Mollusca
2025-10-12,research,"Northumberland Coast AONB, Chathill, England, GB",55.5578330868,-1.6295795584,Steromphala cineraria,Grey Topshell,Mollusca
2025-10-12,needs_id,"Northumberland, England, GB",55.5577371083,-1.6292428225,Didemnidae,Overgrowing Tunicates,Animalia
2025-10-12,research,"Beadnell Haven, Chathill, England, GB",55.5576863542,-1.6303612749,Fucus serratus,Saw Wrack,Chromista
2025-10-12,needs_id,"Beadnell Haven, Chathill, England, GB",55.5579697556,-1.6296257814,Patella,Patella Limpets,Mollusca
2025-10-12,research,"Northumberland Coast AONB, Chathill, England, GB",55.5576565122,-1.6308583725,Carcinus maenas,European Green Crab,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578695362,-1.6292938796,Anurida maritima,Seashore Springtail,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5577833891,-1.6292707778,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-10-12,research,"Beadnell, UK",55.5579098174,-1.6296785139,Carcinus maenas,European Green Crab,Animalia
2025-10-12,needs_id,"Beadnell, UK",55.5578977475,-1.6298353393,Fungi,Fungi Including Lichens,Fungi
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578468759,-1.6297968687,Littorina,,Mollusca
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5579069636,-1.629888087,Ascophyllum nodosum,Knotted Wrack,Chromista
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578761266,-1.6298323954,Desmarestia viridis,stringy acid kelp,Chromista
2025-10-12,research,"Beadnell, UK",55.5581968,-1.6324968,Homarus gammarus,European lobster,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5578533333,-1.6297966667,Carcinus maenas,European Green Crab,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5577916667,-1.6295216667,Galathea squamifera,Black Squat Lobster,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.557275,-1.630245,Polyplacophora,Chitons,Mollusca
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578033333,-1.6294383333,Lithothamnion,,Plantae
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5579533333,-1.6316116667,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5576966667,-1.62942,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5579533333,-1.6316116667,Lithophyllum incrustans,Pink Plate Weeds,Plantae
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.55797,-1.63168,Harmothoe imbricata,Fifteen-scaled Worm,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578583333,-1.629725,Ciliata mustela,Five-bearded Rockling,Actinopterygii
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5579633333,-1.6316866667,Littorina,,Mollusca
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578533333,-1.6297866667,Patella,Patella Limpets,Mollusca
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578466667,-1.6292633333,Corella eumyota,Orange-tipped Sea Squirt,Animalia
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5579773288,-1.6293817648,Palaemon elegans,Rockpool Prawn,Animalia
2025-10-12,research,"Annstead Grooms Cottage, Chathill, England, GB",55.557974129,-1.6294141742,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-10-12,research,"Harbour Road, Chathill, England, GB",55.5579948934,-1.6294005644,Halidrys siliquosa,Sea-oak,Chromista
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578633333,-1.6302633333,Phaeophyceae,brown algae,Chromista
2025-10-12,needs_id,"Harbour Road, Chathill, England, GB",55.5578833333,-1.63148,Taurulus bubalis,Longspined Bullhead,Actinopterygii
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5582868773,-1.6299409512,Carcinus maenas,European Green Crab,Animalia
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5579277,-1.6317945,Dasysiphonia japonica,,Plantae
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5587127721,-1.6265214607,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5587385637,-1.6267162383,Osmundea pinnatifida,Pepper Dulse,Plantae
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5582545651,-1.6299272049,Bryozoa,Bryozoans,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5587597566,-1.6266800776,Himanthalia elongata,Thongweed,Chromista
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5587649141,-1.6266794574,Fucus serratus,Saw Wrack,Chromista
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5578407925,-1.6298723873,Pomatoschistus microps,Common Goby,Actinopterygii
2025-11-08,research,"The Haven, Chathill NE67 5AW, UK",55.5578477494,-1.629849337,Littorina littorea,Common Periwinkle,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5587461484,-1.6269418266,Patella vulgata,Common European Limpet,Mollusca
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5582579598,-1.6299381852,Necora puber,Velvet Swimming Crab,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.558711569,-1.6267721376,Necora puber,Velvet Swimming Crab,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5587612496,-1.6267448921,Cancer pagurus,Edible Crab,Animalia
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5587063042,-1.6265991473,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-11-08,research,"Mitchell Avenue, Seahouses NE68 7XR, UK",55.5588531464,-1.6269016244,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-11-08,research,"Northumberland, England, GB",55.5587227266,-1.6265551629,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5587144952,-1.6265701406,Gigartinales,,Plantae
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5587543946,-1.626598937,Spirobranchus triqueter,Keeled Tubeworm,Animalia
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5587543041,-1.6266015742,Steromphala cineraria,Grey Topshell,Mollusca
2025-11-08,research,"The Haven, Chathill NE67 5AW, UK",55.5578469113,-1.6298453975,Carcinus maenas,European Green Crab,Animalia
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5583517533,-1.6298568808,Littorina obtusata,Flat Periwinkle,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5586029886,-1.6268976454,Testudinalia testudinalis,Tortoiseshell Limpet,Mollusca
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5587064965,-1.6265601444,Lithothamnion,,Plantae
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5587045217,-1.6265542272,Pisidia longicornis,Long-clawed Porcelain Crab,Animalia
2025-11-08,research,"Mitchell Avenue, Seahouses NE68 7XR, UK",55.5587142476,-1.6265049554,Himanthalia elongata,Thongweed,Chromista
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5587335325,-1.6266766213,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5587070996,-1.6266374959,Lepidochitona cinerea,Grey Mail-shell,Mollusca
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5587195053,-1.626680889,Archidoris pseudoargus,Sea Lemon,Mollusca
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.558769413,-1.62666919,Urticina felina,Dahlia Anemone,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5587761419,-1.626956188,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5586955208,-1.6266453756,Flustra foliacea,Leafy Bryozoa,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5587277821,-1.6268843864,Archidoris pseudoargus,Sea Lemon,Mollusca
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5587192655,-1.6267136367,Osmundea pinnatifida,Pepper Dulse,Plantae
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5583026772,-1.6298856307,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5577712646,-1.6296672821,Palaemon,Glass Shrimps,Animalia
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.558702217,-1.6266988612,Harmothoe imbricata,Fifteen-scaled Worm,Animalia
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5586987678,-1.6267070025,Polychaeta,Polychaete Worms,Animalia
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5587277328,-1.6268162929,Corallina officinalis,Common Coralline,Plantae
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5587265132,-1.6268287652,Halidrys siliquosa,Sea-oak,Chromista
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.558325476,-1.6299860459,Carcinus maenas,European Green Crab,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5583179323,-1.6299676895,Buccinum undatum,Common Whelk,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5582917808,-1.6299515963,Lepidochitona,,Mollusca
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5589080671,-1.6263887227,Dilsea carnosa,Red Rags,Plantae
2025-11-08,research,"The Haven, Chathill NE67 5AW, UK",55.55827267,-1.6299899854,Buccinum undatum,Common Whelk,Mollusca
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.558764694,-1.6269581118,Steromphala cineraria,Grey Topshell,Mollusca
2025-11-08,needs_id,"North Atlantic Ocean, England, GB",55.5590047642,-1.6262981652,Electra pilosa,Hairy Sea-mat,Animalia
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5582602229,-1.6300195735,Chitonida,,Mollusca
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5583459698,-1.6299451422,Steromphala cineraria,Grey Topshell,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5584044335,-1.6298417095,Ciliata,,Actinopterygii
2025-11-08,needs_id,"North Atlantic Ocean, England, GB",55.5589052837,-1.6264242346,Laminaria digitata,Oarweed,Chromista
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5583797488,-1.629803488,Tritia incrassata,Thick-lipped Dogwhelk,Mollusca
2025-11-08,research,"Harbour Road, Chathill, England, GB",55.5578164012,-1.6293698922,Halidrys siliquosa,Sea-oak,Chromista
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5589052837,-1.6264242346,Patella pellucida,Blue-rayed Limpet,Mollusca
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5594217791,-1.6282715276,Eulalia clavigera,Emerald green paddle worm,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5583728338,-1.6298360936,Lanice conchilega,Sand Mason Worm,Animalia
2025-11-08,needs_id,"Harbour Road, Chathill, England, GB",55.5578088156,-1.6293828012,Littorina obtusata,Flat Periwinkle,Mollusca
2025-11-08,research,"North Atlantic Ocean, Chathill, England, GB",55.5588979622,-1.6264503608,Himanthalia elongata,Thongweed,Chromista
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.558385239,-1.6298348363,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5583779048,-1.6297899932,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5584677588,-1.6296020709,Littorina littorea,Common Periwinkle,Mollusca
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5583001208,-1.6300574597,Laminariales,Kelps,Chromista
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5584564852,-1.6296704672,Patella vulgata,Common European Limpet,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5584534258,-1.6296626721,Patella,Patella Limpets,Mollusca
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.558847711,-1.6265917724,Plocamium cartilagineum,Sea Comb,Plantae
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.558519559,-1.6296300665,Necora puber,Velvet Swimming Crab,Animalia
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5576853,-1.6311495,Dasysiphonia japonica,,Plantae
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5588606503,-1.6265530082,Laminaria digitata,Oarweed,Chromista
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.558483433,-1.6296429746,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5585483508,-1.6295109596,Palaemon,Glass Shrimps,Animalia
2025-11-08,research,"The Haven, Chathill NE67 5AW, UK",55.5576853,-1.6311495,Pholis gunnellus,Rock Gunnel,Actinopterygii
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5585347302,-1.6294404678,Trivia monacha,European cowrie,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5585670006,-1.6294577345,Obelia geniculata,Knotted Thread Hydroid,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5585693056,-1.6294287331,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5588143565,-1.6268208821,Corallina officinalis,Common Coralline,Plantae
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5588823987,-1.6264953247,Membranoptera alata,,Plantae
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5585881229,-1.6294718161,Cancer pagurus,Edible Crab,Animalia
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5587933664,-1.6268420426,Ulva rigida,Sea Lettuce,Plantae
2025-11-08,needs_id,"Northumberland Coast AONB, Chathill, England, GB",55.5574491526,-1.6298322254,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-11-08,research,"Harbour Road, Chathill, England, GB",55.5580364092,-1.6317376148,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5587409152,-1.6269274031,Ulva intestinalis,Gutweed,Plantae
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5580752343,-1.6299442202,Fucus vesiculosus,bladder wrack,Chromista
2025-11-08,needs_id,"Northumberland Coast AONB, Chathill, England, GB",55.5588155358,-1.626638056,Furcellaria lumbricalis,Clawed Forked Weed,Plantae
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5588011829,-1.6271112116,Patella pellucida,Blue-rayed Limpet,Mollusca
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.5583020905,-1.6299693659,Steromphala,,Mollusca
2025-11-08,research,"Harbour Road, Chathill, England, GB",55.5580322384,-1.6313939938,Carcinus maenas,European Green Crab,Animalia
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5588296645,-1.6267682832,Ahnfeltia plicata,Landlady's Wig,Plantae
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5583103048,-1.6299826093,,,
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5582947144,-1.6301444639,Mytiloidea,True Mussels,Mollusca
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5582877574,-1.629935503,Paguroidea,Hermit Crabs,Animalia
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5586225726,-1.6292144079,Ciliata mustela,Five-bearded Rockling,Actinopterygii
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5582615221,-1.6299150512,Fucus serratus,Saw Wrack,Chromista
2025-11-08,needs_id,"The Haven, Chathill NE67 5AW, UK",55.5583529267,-1.6298974492,Ulva,Sea Lettuces,Plantae
2025-11-08,needs_id,"Harbour Road, Chathill, England, GB",55.5580240218,-1.6315829104,Lithothamnion,,Plantae
2025-11-08,research,"H969+MR, Chathill NE67 5AN, UK",55.5582497455,-1.6300406959,Desmarestia aculeata,Witch's hair,Chromista
2025-11-08,needs_id,"North Atlantic Ocean, Chathill, England, GB",55.5588164135,-1.6267135433,Chondrus crispus,Irish Moss,Plantae
2025-11-08,needs_id,"H969+MR, Chathill NE67 5AN, UK",55.558625171,-1.6293071955,Veneridae,Venus Clams,Mollusca
2025-11-08,research,"Harbour Road, Chathill, England, GB",55.5580278549,-1.6315870496,Steromphala cineraria,Grey Topshell,Mollusca
